Address,Municipality,Locality,LAT,LONG,Updated,Zip,Distance Breaks,Distance Rank,Distance
1000 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.62652972,-78.11428088,2019-09-11,23027,3.0 - 5.0 Mile,1011,3.83
30 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60179434,-78.12595582,2019-09-11,23027,2.0 - 3.0 Mile,437,2.08
276 CLINTON ROAD,Cumberland County,CUMBERLAND,37.54713086,-78.16319096,2019-09-11,23040,1.0 - 2.0 Mile,352,1.76
14 ALDER LANE,Cumberland County,CUMBERLAND,37.56496124,-78.11369223,2019-09-11,23040,0.50 - 1.0 Mile,40,0.58
120 BROWN ROAD,Cumberland County,CUMBERLAND,37.55320592,-78.15626541,2019-09-11,23040,1.0 - 2.0 Mile,218,1.28
250 CLINTON ROAD,Cumberland County,CUMBERLAND,37.54910372,-78.15824449,2019-09-11,23040,1.0 - 2.0 Mile,267,1.46
16 ALDER LANE,Cumberland County,CUMBERLAND,37.56358103,-78.11117422,2019-09-11,23040,0.50 - 1.0 Mile,54,0.69
18 PINE RIDGE DRI*,Cumberland County,CUMBERLAND,37.55540319,-78.19470578,2019-09-11,23040,3.0 - 5.0 Mile,818,3.37
86 ASHBURN ROAD,Cumberland County,CUMBERLAND,37.55460283,-78.19405878,2019-09-11,23040,3.0 - 5.0 Mile,806,3.33
69 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53788537,-78.12254991,2019-09-11,23040,1.0 - 2.0 Mile,164,1.09
6634 BLENHEIM ROAD,Cumberland County,POWHATAN,37.54014602,-78.11421842,2019-09-11,23139,1.0 - 2.0 Mile,168,1.11
52 BOONE TRA*,Cumberland County,CARTERSVILLE,37.62805597,-78.10690345,2019-09-11,23027,3.0 - 5.0 Mile,1104,4.01
73 BOONE TRA*,Cumberland County,CARTERSVILLE,37.62777532,-78.10516496,2019-09-11,23027,3.0 - 5.0 Mile,1111,4.02
988 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.62540178,-78.11440401,2019-09-11,23027,3.0 - 5.0 Mile,983,3.75
297 BROWN ROAD,Cumberland County,CUMBERLAND,37.56254085,-78.1453609,2019-09-11,23040,0.50 - 1.0 Mile,63,0.77
302 BROWN ROAD,Cumberland County,CUMBERLAND,37.56235227,-78.14254937,2019-09-11,23040,0.50 - 1.0 Mile,45,0.63
294 BROWN ROAD,Cumberland County,CUMBERLAND,37.56235681,-78.14405793,2019-09-11,23040,0.50 - 1.0 Mile,57,0.71
26 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60095327,-78.12598002,2019-09-11,23027,2.0 - 3.0 Mile,427,2.02
579 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59876063,-78.1240633,2019-09-11,23027,1.0 - 2.0 Mile,379,1.87
16 JEFFERSON ROAD,Cumberland County,CARTERSVILLE,37.61253828,-78.15430723,2019-09-11,23027,3.0 - 5.0 Mile,767,3.23
669 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.6010052,-78.12321716,2019-09-11,23027,2.0 - 3.0 Mile,429,2.03
93 BROWN ROAD,Cumberland County,CUMBERLAND,37.56272655,-78.15843539,2019-09-11,23040,1.0 - 2.0 Mile,264,1.44
134 BROWN ROAD,Cumberland County,CUMBERLAND,37.55359775,-78.15544049,2019-09-11,23040,1.0 - 2.0 Mile,204,1.23
130 BROWN ROAD,Cumberland County,CUMBERLAND,37.5521821,-78.15605206,2019-09-11,23040,1.0 - 2.0 Mile,220,1.28
468 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.55674697,-78.21856147,2019-09-11,23040,3.0 - 5.0 Mile,1487,4.68
62 MILLER LANE,Cumberland County,CUMBERLAND,37.55552163,-78.11716755,2019-09-11,23040,0.25 - 0.50 Mile,17,0.31
391 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57251644,-78.13688186,2019-09-11,23040,0.25 - 0.50 Mile,32,0.46
225 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.5406166,-78.13115351,2019-09-11,23040,0.50 - 1.0 Mile,101,0.92
65 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53772003,-78.12407518,2019-09-11,23040,1.0 - 2.0 Mile,163,1.09
88 ASHBURN ROAD,Cumberland County,CUMBERLAND,37.55503393,-78.19428636,2019-09-11,23040,3.0 - 5.0 Mile,810,3.35
460 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.55067648,-78.18676876,2019-09-11,23040,2.0 - 3.0 Mile,689,2.96
5 CHEROKEE TRA*,Cumberland County,CARTERSVILLE,37.62630708,-78.11136461,2019-09-11,23027,3.0 - 5.0 Mile,1019,3.84
81 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.57903422,-78.16662077,2019-09-11,23027,2.0 - 3.0 Mile,461,2.14
42 FRENCHES STORE ROAD,Cumberland County,CUMBERLAND,37.53962849,-78.12691244,2019-09-11,23040,0.50 - 1.0 Mile,116,0.95
6590 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53790916,-78.11301179,2019-09-11,23139,1.0 - 2.0 Mile,216,1.27
229 CLINTON ROAD,Cumberland County,CUMBERLAND,37.54385577,-78.16038519,2019-09-11,23040,1.0 - 2.0 Mile,340,1.71
190 BROWN ROAD,Cumberland County,CUMBERLAND,37.55762973,-78.15295734,2019-09-11,23040,1.0 - 2.0 Mile,158,1.08
71 HIDEAWAY TRA*,Cumberland County,CUMBERLAND,37.54595164,-78.14424637,2019-09-11,23040,0.50 - 1.0 Mile,98,0.91
492 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59498753,-78.13258381,2019-09-11,23027,1.0 - 2.0 Mile,325,1.65
220 MILLER LANE,Cumberland County,CUMBERLAND,37.56862834,-78.11237765,2019-09-11,23040,0.50 - 1.0 Mile,47,0.64
17 CHURCHWOOD LANE,Cumberland County,CUMBERLAND,37.54113654,-78.13907655,2019-09-11,23040,1.0 - 2.0 Mile,140,1.02
129 MT AIRY LANE,Cumberland County,CUMBERLAND,37.57727647,-78.21575143,2019-09-11,23040,3.0 - 5.0 Mile,1519,4.74
130 MT AIRY LANE,Cumberland County,CUMBERLAND,37.57760128,-78.21527599,2019-09-11,23040,3.0 - 5.0 Mile,1504,4.73
23 CHEROKEE TRA*,Cumberland County,CARTERSVILLE,37.62686653,-78.10929735,2019-09-11,23027,3.0 - 5.0 Mile,1049,3.90
39 HIDEAWAY TRA*,Cumberland County,CUMBERLAND,37.54410267,-78.14381747,2019-09-11,23040,0.50 - 1.0 Mile,131,0.99
482 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.55297263,-78.18508966,2019-09-11,23040,2.0 - 3.0 Mile,654,2.85
29 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.57871878,-78.17212305,2019-09-11,23027,2.0 - 3.0 Mile,543,2.42
274 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58407513,-78.14944347,2019-09-11,23027,1.0 - 2.0 Mile,279,1.50
53 CHURCHWOOD LANE,Cumberland County,CUMBERLAND,37.54335197,-78.13889817,2019-09-11,23040,0.50 - 1.0 Mile,87,0.88
57 CHURCHWOOD LANE,Cumberland County,CUMBERLAND,37.54344817,-78.14068432,2019-09-11,23040,0.50 - 1.0 Mile,104,0.92
1181 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60620685,-78.16480135,2019-09-11,23027,3.0 - 5.0 Mile,751,3.18
268 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58340962,-78.14991003,2019-09-11,23027,1.0 - 2.0 Mile,276,1.49
2375 MOSBY ROAD,Cumberland County,POWHATAN,37.55058348,-78.11007873,2019-09-11,23139,0.50 - 1.0 Mile,72,0.80
2369 MOSBY ROAD,Cumberland County,POWHATAN,37.5495586,-78.10920742,2019-09-11,23139,0.50 - 1.0 Mile,88,0.88
2377 MOSBY ROAD,Cumberland County,POWHATAN,37.54979202,-78.10818086,2019-09-11,23139,0.50 - 1.0 Mile,103,0.92
2370 MOSBY ROAD,Cumberland County,POWHATAN,37.55421971,-78.10553451,2019-09-11,23139,0.50 - 1.0 Mile,113,0.94
133 CLINTON ROAD,Cumberland County,CUMBERLAND,37.54150793,-78.15075664,2019-09-11,23040,1.0 - 2.0 Mile,243,1.38
147 ANNE CAROL DRI*,Cumberland County,CARTERSVILLE,37.60046499,-78.16634658,2019-09-11,23027,2.0 - 3.0 Mile,683,2.95
6674 BLENHEIM ROAD,Cumberland County,POWHATAN,37.54262148,-78.11399881,2019-09-11,23139,0.50 - 1.0 Mile,127,0.98
61 BOONE TRA*,Cumberland County,CARTERSVILLE,37.62847004,-78.10520282,2019-09-11,23027,3.0 - 5.0 Mile,1142,4.06
1498 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.62602433,-78.14194403,2019-09-11,23027,3.0 - 5.0 Mile,1024,3.86
1049 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.59807725,-78.17501125,2019-09-11,23027,3.0 - 5.0 Mile,757,3.20
470 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59299066,-78.1326414,2019-09-11,23027,1.0 - 2.0 Mile,286,1.52
53 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58037747,-78.16938128,2019-09-11,23027,2.0 - 3.0 Mile,510,2.31
318 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58503529,-78.14379842,2019-09-11,23027,1.0 - 2.0 Mile,231,1.32
47 FOX GLOVE LANE,Cumberland County,CARTERSVILLE,37.600954,-78.12789552,2019-09-11,23027,2.0 - 3.0 Mile,428,2.02
462 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.55591293,-78.21843749,2019-09-11,23040,3.0 - 5.0 Mile,1483,4.67
208 MILLER LANE,Cumberland County,CUMBERLAND,37.56739966,-78.11232847,2019-09-11,23040,0.50 - 1.0 Mile,50,0.67
204 MILLER LANE,Cumberland County,CUMBERLAND,37.56657847,-78.11157733,2019-09-11,23040,0.50 - 1.0 Mile,58,0.72
180 MILLER LANE,Cumberland County,CUMBERLAND,37.56558549,-78.11323432,2019-09-11,23040,0.50 - 1.0 Mile,43,0.62
215 MT AIRY LANE,Cumberland County,CUMBERLAND,37.58120225,-78.21856298,2019-09-11,23040,3.0 - 5.0 Mile,1628,4.94
46 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54649641,-78.12439394,2019-09-11,23040,0.25 - 0.50 Mile,37,0.49
6672 BLENHEIM ROAD,Cumberland County,POWHATAN,37.54336898,-78.11430364,2019-09-11,23139,0.50 - 1.0 Mile,105,0.92
234 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.62009426,-78.09983612,2019-09-11,23027,3.0 - 5.0 Mile,910,3.60
15 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.54430305,-78.10965599,2019-09-11,23139,1.0 - 2.0 Mile,152,1.06
274 BROWN ROAD,Cumberland County,CUMBERLAND,37.56019262,-78.14600904,2019-09-11,23040,0.50 - 1.0 Mile,60,0.74
69 CLINTON ROAD,Cumberland County,CUMBERLAND,37.53964214,-78.14334649,2019-09-11,23040,1.0 - 2.0 Mile,202,1.22
524 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59647339,-78.13109623,2019-09-11,23027,1.0 - 2.0 Mile,348,1.74
320 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58596406,-78.14523272,2019-09-11,23027,1.0 - 2.0 Mile,260,1.42
22 GINGER LANE,Cumberland County,CARTERSVILLE,37.59539212,-78.16365357,2019-09-11,23027,2.0 - 3.0 Mile,586,2.60
217 GINGER LANE,Cumberland County,CARTERSVILLE,37.59319403,-78.16584637,2019-09-11,23027,2.0 - 3.0 Mile,583,2.59
239 MEADOR ROAD,Cumberland County,CUMBERLAND,37.56086867,-78.20777225,2019-09-11,23040,3.0 - 5.0 Mile,1168,4.10
2190 PINE COVE TRA*,Cumberland County,POWHATAN,37.54259178,-78.11203157,2019-09-11,23139,1.0 - 2.0 Mile,150,1.05
51 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54725354,-78.12929974,2019-09-11,23040,0.25 - 0.50 Mile,30,0.45
577 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59947631,-78.12381085,2019-09-11,23027,1.0 - 2.0 Mile,396,1.92
163 FOXGLOVE LANE,Cumberland County,CARTERSVILLE,37.60206582,-78.12893592,2019-09-11,23027,2.0 - 3.0 Mile,447,2.10
168 FOXGLOVE LANE,Cumberland County,CARTERSVILLE,37.60272672,-78.12840712,2019-09-11,23027,2.0 - 3.0 Mile,463,2.15
202 MILLER LANE,Cumberland County,CUMBERLAND,37.56655986,-78.11228898,2019-09-11,23040,0.50 - 1.0 Mile,53,0.68
110 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61426754,-78.16905164,2019-09-11,23027,3.0 - 5.0 Mile,991,3.77
216 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.62094492,-78.09905701,2019-09-11,23027,3.0 - 5.0 Mile,956,3.67
481 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.58159294,-78.13664029,2019-09-11,23027,0.50 - 1.0 Mile,94,0.90
1295 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.61349715,-78.15649603,2019-09-11,23027,3.0 - 5.0 Mile,813,3.35
106 LOCUST GRO*,Cumberland County,CARTERSVILLE,37.57724336,-78.14480354,2019-09-11,23027,1.0 - 2.0 Mile,135,1.01
522 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.5963823,-78.13216881,2019-09-11,23027,1.0 - 2.0 Mile,349,1.74
118 LILY DRI*,Cumberland County,CUMBERLAND,37.54778873,-78.11033602,2019-09-11,23139,0.50 - 1.0 Mile,90,0.89
120 LILY DRI*,Cumberland County,CUMBERLAND,37.54780474,-78.11024633,2019-09-11,23139,0.50 - 1.0 Mile,93,0.89
24 LILY DRI*,Cumberland County,CUMBERLAND,37.54672897,-78.10967578,2019-09-11,23139,0.50 - 1.0 Mile,118,0.96
32 LILY DRI*,Cumberland County,CUMBERLAND,37.54673073,-78.10959128,2019-09-11,23139,0.50 - 1.0 Mile,121,0.96
22 PONCE TRA*,Cumberland County,CARTERSVILLE,37.62711285,-78.11173042,2019-09-11,23027,3.0 - 5.0 Mile,1041,3.89
221 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.54146897,-78.13058721,2019-09-11,23040,0.50 - 1.0 Mile,79,0.85
77 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.57936549,-78.16724141,2019-09-11,23027,2.0 - 3.0 Mile,466,2.18
14 MT AIRY LANE,Cumberland County,CUMBERLAND,37.57241897,-78.20565593,2019-09-11,23040,3.0 - 5.0 Mile,1176,4.12
254 WHITEVILLE ROAD,Cumberland County,CARTERSVILLE,37.61306439,-78.18967167,2019-09-11,23027,3.0 - 5.0 Mile,1366,4.48
151 MARIGOLD LANE,Cumberland County,CUMBERLAND,37.58089929,-78.21473944,2019-09-11,23040,3.0 - 5.0 Mile,1510,4.73
600 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59629494,-78.12295238,2019-09-11,23027,1.0 - 2.0 Mile,337,1.70
60 GINGER LANE,Cumberland County,CARTERSVILLE,37.59504933,-78.16457471,2019-09-11,23027,2.0 - 3.0 Mile,591,2.62
1017 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.62825242,-78.11652527,2019-09-11,23027,3.0 - 5.0 Mile,1061,3.93
104 CLINTON HOLLOW LANE,Cumberland County,CUMBERLAND,37.54078166,-78.15811721,2019-09-11,23040,1.0 - 2.0 Mile,346,1.73
1015 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.6273533,-78.11650339,2019-09-11,23027,3.0 - 5.0 Mile,1031,3.87
145 JENKINS RIDGE ROAD,Cumberland County,CARTERSVILLE,37.62868095,-78.15937642,2019-09-11,23027,3.0 - 5.0 Mile,1277,4.35
109 JENKINS RIDGE ROAD,Cumberland County,CARTERSVILLE,37.62622838,-78.15763684,2019-09-11,23027,3.0 - 5.0 Mile,1191,4.16
1266 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.61109629,-78.15804945,2019-09-11,23027,3.0 - 5.0 Mile,770,3.25
136 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.59776656,-78.18263866,2019-09-11,23040,3.0 - 5.0 Mile,872,3.52
84 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.5965417,-78.18211743,2019-09-11,23040,3.0 - 5.0 Mile,843,3.45
88 LOCUST GRO*,Cumberland County,CARTERSVILLE,37.57774136,-78.14736989,2019-09-11,23027,1.0 - 2.0 Mile,180,1.14
448 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57789925,-78.13523164,2019-09-11,23027,0.50 - 1.0 Mile,48,0.65
377 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57104495,-78.13688491,2019-09-11,23040,0.25 - 0.50 Mile,24,0.42
110 MT AIRY FOREST ROAD,Cumberland County,CUMBERLAND,37.57194947,-78.2003599,2019-09-11,23040,3.0 - 5.0 Mile,1012,3.83
196 MEADOR ROAD,Cumberland County,CUMBERLAND,37.56496905,-78.2024284,2019-09-11,23040,3.0 - 5.0 Mile,1017,3.84
336 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.54070212,-78.19021643,2019-09-11,23040,3.0 - 5.0 Mile,790,3.30
1358 CARTERSVILLE RD,Cumberland County,CARTERSVILLE,37.61716502,-78.1515486,2019-09-11,23027,3.0 - 5.0 Mile,842,3.45
257 DEEP RUN RD,Cumberland County,CARTERSVILLE,37.58372094,-78.15203926,2019-09-11,23027,1.0 - 2.0 Mile,313,1.59
110 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.54551198,-78.12062105,2019-09-11,23139,0.50 - 1.0 Mile,42,0.61
997 DEEP RUN RD,Cumberland County,CARTERSVILLE,37.62599754,-78.11553601,2019-09-11,23027,3.0 - 5.0 Mile,997,3.78
1139 CARTERSVILLE RD,Cumberland County,CARTERSVILLE,37.60594927,-78.16904504,2019-09-11,23027,3.0 - 5.0 Mile,800,3.32
38 BRADLEY RD,Cumberland County,CARTERSVILLE,37.60332857,-78.16029272,2019-09-11,23027,2.0 - 3.0 Mile,662,2.88
44 PINE RIDGE DRI*,Cumberland County,CUMBERLAND,37.55771731,-78.19621046,2019-09-11,23040,3.0 - 5.0 Mile,846,3.45
3 ANDERSON HWY,Cumberland County,CUMBERLAND,37.54680575,-78.10906321,2019-09-11,23139,0.50 - 1.0 Mile,129,0.98
5 ANDERSON HWY,Cumberland County,CUMBERLAND,37.54680352,-78.10909991,2019-09-11,23139,0.50 - 1.0 Mile,128,0.98
101 CLINTON HOLLOW LANE,Cumberland County,CUMBERLAND,37.54051819,-78.15589966,2019-09-11,23040,1.0 - 2.0 Mile,324,1.64
514 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.55367244,-78.18457733,2019-09-11,23040,2.0 - 3.0 Mile,645,2.82
1189 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60774748,-78.16489021,2019-09-11,23027,3.0 - 5.0 Mile,777,3.27
31 MEADOR ROAD,Cumberland County,CUMBERLAND,37.55954475,-78.18900901,2019-09-11,23040,3.0 - 5.0 Mile,709,3.06
36 JENKINS RIDGE RD,Cumberland County,CARTERSVILLE,37.62134254,-78.15356909,2019-09-11,23027,3.0 - 5.0 Mile,986,3.76
15 BONBROOK CREEK ROAD,Cumberland County,CUMBERLAND,37.54841968,-78.22360504,2019-09-11,23040,3.0 - 5.0 Mile,1681,4.99
335 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58728,-78.14512211,2019-09-11,23027,1.0 - 2.0 Mile,275,1.49
592 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.5698364,-78.21783182,2019-09-11,23040,3.0 - 5.0 Mile,1507,4.73
68 RUBY LANE,Cumberland County,CUMBERLAND,37.54875762,-78.14785899,2019-09-11,23040,0.50 - 1.0 Mile,115,0.95
54 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54708957,-78.1236086,2019-09-11,23040,0.25 - 0.50 Mile,31,0.46
13 LIBERTY LANE,Cumberland County,CUMBERLAND,37.55148577,-78.12628489,2019-09-11,23040,0.25 Mile,5,0.13
19 LIBERTY LANE,Cumberland County,CUMBERLAND,37.55163028,-78.12709837,2019-09-11,23040,0.25 Mile,4,0.13
30 LIBERTY LANE,Cumberland County,CUMBERLAND,37.5520663,-78.12673906,2019-09-11,23040,0.25 Mile,2,0.09
38 LIBERTY LANE,Cumberland County,CUMBERLAND,37.55234456,-78.1270354,2019-09-11,23040,0.25 Mile,1,0.08
6678 BLENHEIM ROAD,Cumberland County,POWHATAN,37.54342626,-78.11536078,2019-09-11,23139,0.50 - 1.0 Mile,92,0.89
59 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60370552,-78.12815127,2019-09-11,23027,2.0 - 3.0 Mile,479,2.21
355 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.56895779,-78.13769068,2019-09-11,23040,0.25 - 0.50 Mile,27,0.43
80 MILLER LANE,Cumberland County,CUMBERLAND,37.55820742,-78.11902689,2019-09-11,23040,0.25 Mile,8,0.18
286 BROWN ROAD,Cumberland County,CUMBERLAND,37.56100207,-78.14472983,2019-09-11,23040,0.50 - 1.0 Mile,55,0.69
349 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58845069,-78.14407353,2019-09-11,23027,1.0 - 2.0 Mile,283,1.52
232 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.62041547,-78.09955544,2019-09-11,23027,3.0 - 5.0 Mile,933,3.63
61 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61099196,-78.16580994,2019-09-11,23027,3.0 - 5.0 Mile,857,3.48
44 BROWN ROAD,Cumberland County,CUMBERLAND,37.55037728,-78.16170599,2019-09-11,23040,1.0 - 2.0 Mile,314,1.61
70 RHODES LANE,Cumberland County,CARTERSVILLE,37.62537001,-78.11222888,2019-09-11,23027,3.0 - 5.0 Mile,992,3.77
6 PONCE TRA*,Cumberland County,CARTERSVILLE,37.62783317,-78.1126014,2019-09-11,23027,3.0 - 5.0 Mile,1062,3.93
542 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59772073,-78.12815116,2019-09-11,23027,1.0 - 2.0 Mile,367,1.80
556 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59626159,-78.12724145,2019-09-11,23027,1.0 - 2.0 Mile,334,1.70
329 MEADOR ROAD,Cumberland County,CUMBERLAND,37.5609534,-78.2156381,2019-09-11,23040,3.0 - 5.0 Mile,1398,4.53
24 PONCE TRA*,Cumberland County,CARTERSVILLE,37.62730832,-78.11054352,2019-09-11,23027,3.0 - 5.0 Mile,1059,3.92
71 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60448848,-78.12796856,2019-09-11,23027,2.0 - 3.0 Mile,496,2.27
47 JENKINS RIDGE ROAD,Cumberland County,CARTERSVILLE,37.62202948,-78.15578756,2019-09-11,23027,3.0 - 5.0 Mile,1020,3.85
2159 OLD TAVERN RD,Powhatan County,POWHATAN,37.53524516,-78.03920583,2019-06-04,23139,3.0 - 5.0 Mile,1551,4.81
2157 OLD TAVERN RD,Powhatan County,POWHATAN,37.53548275,-78.0381591,2019-06-04,23139,3.0 - 5.0 Mile,1580,4.86
2155 OLD TAVERN RD,Powhatan County,POWHATAN,37.5359944,-78.03624522,2019-06-04,23139,3.0 - 5.0 Mile,1636,4.95
2093 OLD TAVERN RD,Powhatan County,POWHATAN,37.5342825,-78.03793044,2019-06-04,23139,3.0 - 5.0 Mile,1596,4.90
5750 MOORE CREEK RD,Powhatan County,POWHATAN,37.51027533,-78.05303497,2019-06-04,23139,3.0 - 5.0 Mile,1645,4.95
5770 MOORE CREEK RD,Powhatan County,POWHATAN,37.50801129,-78.05457643,2019-06-04,23139,3.0 - 5.0 Mile,1680,4.98
1549 COOK RD,Powhatan County,POWHATAN,37.50226403,-78.06100966,2019-06-04,23139,3.0 - 5.0 Mile,1687,4.99
1581 COOK RD,Powhatan County,POWHATAN,37.50452556,-78.06069986,2019-06-04,23139,3.0 - 5.0 Mile,1593,4.89
1567 COOK RD,Powhatan County,POWHATAN,37.50208096,-78.06184658,2019-06-04,23139,3.0 - 5.0 Mile,1669,4.97
1565 COOK RD,Powhatan County,POWHATAN,37.50211129,-78.06230477,2019-06-04,23139,3.0 - 5.0 Mile,1641,4.95
1555 COOK RD,Powhatan County,POWHATAN,37.50333598,-78.06431989,2019-06-04,23139,3.0 - 5.0 Mile,1553,4.81
1503 COOK RD,Powhatan County,POWHATAN,37.50173608,-78.06541665,2019-06-04,23139,3.0 - 5.0 Mile,1576,4.85
1517 COOK RD,Powhatan County,POWHATAN,37.50236126,-78.0679835,2019-06-04,23139,3.0 - 5.0 Mile,1506,4.73
1529 COOK RD,Powhatan County,POWHATAN,37.50432399,-78.06819692,2019-06-04,23139,3.0 - 5.0 Mile,1453,4.62
1515 COOK RD,Powhatan County,POWHATAN,37.50062812,-78.06398506,2019-06-04,23139,3.0 - 5.0 Mile,1661,4.96
5900 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49980345,-78.06559858,2019-06-04,23139,3.0 - 5.0 Mile,1633,4.95
5912 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.4999956,-78.06723316,2019-06-04,23139,3.0 - 5.0 Mile,1585,4.88
1506 BALLSVILLE RD,Powhatan County,POWHATAN,37.49967814,-78.06853815,2019-06-04,23139,3.0 - 5.0 Mile,1575,4.85
5926 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49873276,-78.06848066,2019-06-04,23139,3.0 - 5.0 Mile,1598,4.90
5920 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49891739,-78.06760595,2019-06-04,23139,3.0 - 5.0 Mile,1617,4.92
1502 BALLSVILLE RD,Powhatan County,POWHATAN,37.49904471,-78.06799551,2019-06-04,23139,3.0 - 5.0 Mile,1599,4.90
1508 BALLSVILLE RD,Powhatan County,POWHATAN,37.50015941,-78.0689578,2019-06-04,23139,3.0 - 5.0 Mile,1550,4.81
5903 OLD BUCKINGHAM RD LOT B,Powhatan County,POWHATAN,37.4990147,-78.06529757,2019-06-04,23139,3.0 - 5.0 Mile,1690,5.00
5905 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49910365,-78.06612388,2019-06-04,23139,3.0 - 5.0 Mile,1665,4.96
5909 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49906188,-78.06644766,2019-06-04,23139,3.0 - 5.0 Mile,1651,4.95
5911 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49904887,-78.06680722,2019-06-04,23139,3.0 - 5.0 Mile,1629,4.94
5913 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49890622,-78.06696083,2019-06-04,23139,3.0 - 5.0 Mile,1631,4.94
1512 BALLSVILLE RD,Powhatan County,POWHATAN,37.50104401,-78.07002224,2019-06-04,23139,3.0 - 5.0 Mile,1503,4.72
1606 COOK RD,Powhatan County,POWHATAN,37.50650698,-78.06015799,2019-06-04,23139,3.0 - 5.0 Mile,1563,4.82
1616 COOK RD,Powhatan County,POWHATAN,37.50702238,-78.06011902,2019-06-04,23139,3.0 - 5.0 Mile,1542,4.80
1595 COOK RD,Powhatan County,POWHATAN,37.50738499,-78.06135728,2019-06-04,23139,3.0 - 5.0 Mile,1509,4.73
1601 COOK RD,Powhatan County,POWHATAN,37.5082656,-78.06132518,2019-06-04,23139,3.0 - 5.0 Mile,1491,4.69
